k,p,rondas,consenso
127,12,4,True
127,12,4,True
127,12,4,True
127,12,4,True
127,12,4,True
127,12,4,True
127,12,4,True
127,12,4,True
127,12,4,True
127,12,4,True
127,12,4,True
127,12,4,True
127,12,4,True
127,12,4,True
127,12,4,True
127,12,4,True
127,12,4,True
127,12,4,True
127,12,4,True
127,12,4,True
127,12,4,True
127,12,4,True
127,12,4,True
127,12,4,True
127,12,4,True
127,12,4,True
127,12,4,True
127,12,4,True
127,12,4,True
127,12,4,True
127,12,4,True
127,12,4,True
127,12,4,True
127,12,4,True
127,12,4,True
127,12,4,True
127,12,4,True
127,12,4,True
127,12,4,True
127,12,4,True
127,12,4,True
127,12,4,True
127,12,4,True
127,12,4,True
127,12,4,True
127,12,4,True
127,12,4,True
127,12,4,True
127,12,4,True
127,12,4,True
127,12,4,True
127,12,4,True
127,13,3,True
127,13,3,True
127,13,3,True
127,13,3,True
127,13,3,True
127,13,3,True
127,13,3,True
127,13,3,True
127,13,3,True
127,13,3,True
127,13,3,True
127,13,3,True
127,13,3,True
127,13,3,True
127,13,3,True
127,13,3,True
127,13,3,True
127,13,3,True
127,13,3,True
127,13,3,True
127,13,3,True
127,13,3,True
127,13,3,True
127,13,3,True
127,13,3,True
127,13,3,True
127,13,3,True
127,13,3,True
127,13,3,True
127,13,3,True
127,13,3,True
127,13,3,True
127,13,3,True
127,13,3,True
127,13,3,True
127,13,3,True
127,13,3,True
127,13,3,True
127,13,3,True
127,13,3,True
127,13,3,True
127,13,3,True
127,13,3,True
127,13,3,True
127,13,3,True
127,13,3,True
127,13,3,True
127,13,3,True
127,13,3,True
127,13,3,True
127,13,3,True
127,13,3,True
127,13,3,True
127,13,3,True
127,13,3,True
127,13,3,True
127,13,3,True
127,13,3,True
127,13,3,True
127,13,3,True
127,13,3,True
127,13,3,True
127,13,3,True
127,13,3,True
127,13,3,True
127,13,3,True
127,13,3,True
127,13,3,True
127,13,3,True
127,13,3,True
127,13,3,True
127,13,3,True
127,13,3,True
127,13,3,True
127,13,3,True
127,13,3,True
127,13,3,True
127,13,3,True
127,13,3,True
127,13,3,True
127,13,3,True
127,13,3,True
127,13,3,True
127,13,3,True
127,13,3,True
127,13,3,True
127,13,3,True
127,13,3,True
127,13,3,True
127,13,3,True
127,13,3,True
127,13,3,True
127,13,3,True
127,13,3,True
127,13,3,True
127,13,3,True
127,13,3,True
127,13,3,True
127,13,3,True
127,13,3,True
127,14,3,True
127,14,3,True
127,14,3,True
127,14,3,True
127,14,3,True
127,14,3,True
127,14,3,True
127,14,3,True
127,14,3,True
127,14,3,True
127,14,3,True
127,14,3,True
127,14,3,True
127,14,3,True
127,14,3,True
127,14,3,True
127,14,3,True
127,14,3,True
127,14,3,True
127,14,3,True
127,14,3,True
127,14,3,True
127,14,3,True
127,14,3,True
127,14,3,True
127,14,3,True
127,14,3,True
127,14,3,True
127,14,3,True
127,14,3,True
127,14,3,True
127,14,3,True
127,14,3,True
127,14,3,True
127,14,3,True
127,14,3,True
127,14,3,True
127,14,3,True
127,14,3,True
127,14,3,True
127,14,3,True
127,14,3,True
127,14,3,True
127,14,3,True
127,14,3,True
127,14,3,True
127,14,3,True
127,14,3,True
127,14,3,True
127,14,3,True
127,14,3,True
127,14,3,True
127,14,3,True
127,14,3,True
127,14,3,True
127,14,3,True
127,14,3,True
127,14,3,True
127,14,3,True
127,14,3,True
127,14,3,True
127,14,3,True
127,14,3,True
127,14,3,True
127,14,3,True
127,14,3,True
127,14,3,True
127,14,3,True
127,14,3,True
127,14,3,True
127,14,3,True
127,14,3,True
127,14,3,True
127,14,3,True
127,14,3,True
127,14,3,True
127,14,3,True
127,14,3,True
127,14,3,True
127,14,3,True
127,14,3,True
127,14,3,True
127,14,3,True
127,14,3,True
127,14,3,True
127,14,3,True
127,14,3,True
127,14,3,True
127,14,3,True
127,14,3,True
127,14,3,True
127,14,3,True
127,14,3,True
127,14,3,True
127,14,3,True
127,14,3,True
127,14,3,True
127,14,3,True
127,14,3,True
127,14,3,True
127,15,3,True
127,15,3,True
127,15,3,True
127,15,3,True
127,15,3,True
127,15,3,True
127,15,3,True
127,15,3,True
127,15,3,True
127,15,3,True
127,15,3,True
127,15,3,True
127,15,3,True
127,15,3,True
127,15,3,True
127,15,3,True
127,15,3,True
127,15,3,True
127,15,3,True
127,15,3,True
127,15,3,True
127,15,3,True
127,15,3,True
127,15,3,True
127,15,3,True
127,15,3,True
127,15,3,True
127,15,3,True
127,15,3,True
127,15,3,True
127,15,3,True
127,15,3,True
127,15,3,True
127,15,3,True
127,15,3,True
127,15,3,True
127,15,3,True
127,15,3,True
127,15,3,True
127,15,3,True
127,15,3,True
127,15,3,True
127,15,3,True
127,15,3,True
127,15,3,True
127,15,3,True
127,15,3,True
127,15,3,True
127,15,3,True
127,15,3,True
127,15,3,True
127,15,3,True
127,15,3,True
127,15,3,True
127,15,3,True
127,15,3,True
127,15,3,True
127,15,3,True
127,15,3,True
127,15,3,True
127,15,3,True
127,15,3,True
127,15,3,True
127,15,3,True
127,15,3,True
127,15,3,True
127,15,3,True
127,15,3,True
127,15,3,True
127,15,3,True
127,15,3,True
127,15,3,True
127,15,3,True
127,15,3,True
127,15,3,True
127,15,3,True
127,15,3,True
127,15,3,True
127,15,3,True
127,15,3,True
127,15,3,True
127,15,3,True
127,15,3,True
127,15,3,True
127,15,3,True
127,15,3,True
127,15,3,True
127,15,3,True
127,15,3,True
127,15,3,True
127,15,3,True
127,15,3,True
127,15,3,True
127,15,3,True
127,15,3,True
127,15,3,True
127,15,3,True
127,15,3,True
127,15,3,True
127,15,3,True
127,16,3,True
127,16,3,True
127,16,3,True
127,16,3,True
127,16,3,True
127,16,3,True
127,16,3,True
127,16,3,True
127,16,3,True
127,16,3,True
127,16,3,True
127,16,3,True
127,16,3,True
127,16,3,True
127,16,3,True
127,16,3,True
127,16,3,True
127,16,3,True
127,16,3,True
127,16,3,True
127,16,3,True
127,16,3,True
127,16,3,True
127,16,3,True
127,16,3,True
127,16,3,True
127,16,3,True
127,16,3,True
127,16,3,True
127,16,3,True
127,16,3,True
127,16,3,True
127,16,2,True
127,16,2,True
127,16,2,True
127,16,2,True
127,16,2,True
127,16,2,True
127,16,2,True
127,16,2,True
127,16,2,True
127,16,2,True
127,16,2,True
127,16,2,True
127,16,2,True
127,16,2,True
127,16,2,True
127,16,2,True
127,16,2,True
127,16,2,True
127,16,2,True
127,16,2,True
127,16,2,True
127,16,2,True
127,16,2,True
127,16,2,True
127,16,2,True
127,16,2,True
127,16,2,True
127,16,2,True
127,16,2,True
127,16,2,True
127,16,2,True
127,16,2,True
127,16,2,True
127,16,2,True
127,16,2,True
127,16,2,True
127,16,2,True
127,16,2,True
127,16,2,True
127,16,2,True
127,16,2,True
127,16,2,True
127,16,2,True
127,16,2,True
127,16,2,True
127,16,2,True
127,16,2,True
127,16,2,True
127,16,2,True
127,16,2,True
127,16,2,True
127,16,2,True
127,16,2,True
127,16,2,True
127,16,2,True
127,16,2,True
127,16,2,True
127,16,2,True
127,16,2,True
127,16,2,True
127,16,2,True
127,16,2,True
127,16,2,True
127,16,2,True
127,16,2,True
127,16,2,True
127,16,2,True
127,16,2,True
127,17,3,True
127,17,3,True
127,17,3,True
127,17,3,True
127,17,3,True
127,17,3,True
127,17,3,True
127,17,3,True
127,17,3,True
127,17,3,True
127,17,3,True
127,17,3,True
127,17,3,True
127,17,3,True
127,17,3,True
127,17,3,True
127,17,3,True
127,17,3,True
127,17,3,True
127,17,3,True
127,17,3,True
127,17,3,True
127,17,3,True
127,17,3,True
127,17,3,True
127,17,3,True
127,17,3,True
127,17,3,True
127,17,3,True
127,17,3,True
127,17,3,True
127,17,3,True
127,17,3,True
127,17,3,True
127,17,3,True
127,17,3,True
127,17,3,True
127,17,3,True
127,17,3,True
127,17,3,True
127,17,3,True
127,17,3,True
127,17,3,True
127,17,3,True
127,17,3,True
127,17,3,True
127,17,3,True
127,17,3,True
127,17,3,True
127,17,3,True
127,17,3,True
127,17,3,True
127,17,3,True
127,17,3,True
127,17,3,True
127,17,2,True
127,17,2,True
127,17,2,True
127,17,2,True
127,17,2,True
127,17,2,True
127,17,2,True
127,17,2,True
127,17,2,True
127,17,2,True
127,17,2,True
127,17,2,True
127,17,2,True
127,17,2,True
127,17,2,True
127,17,2,True
127,17,2,True
127,17,2,True
127,17,2,True
127,17,2,True
127,17,2,True
127,17,2,True
127,17,2,True
127,17,2,True
127,17,2,True
127,17,2,True
127,17,2,True
127,17,2,True
127,17,2,True
127,17,2,True
127,17,2,True
127,17,2,True
127,17,2,True
127,17,2,True
127,17,2,True
127,17,2,True
127,17,2,True
127,17,2,True
127,17,2,True
127,17,2,True
127,17,2,True
127,17,2,True
127,17,2,True
127,17,2,True
127,17,2,True
127,18,2,True
127,18,2,True
127,18,2,True
127,18,2,True
127,18,2,True
127,18,2,True
127,18,2,True
127,18,2,True
127,18,2,True
127,18,2,True
127,18,2,True
127,18,2,True
127,18,2,True
127,18,2,True
127,18,2,True
127,18,2,True
127,18,2,True
127,18,2,True
127,18,2,True
127,18,2,True
127,18,2,True
127,18,2,True
127,18,2,True
127,18,2,True
127,18,2,True
127,18,2,True
127,18,2,True
127,18,2,True
127,18,2,True
127,18,2,True
127,18,2,True
127,18,2,True
127,18,2,True
127,18,2,True
127,18,2,True
127,18,2,True
127,18,2,True
127,18,2,True
127,18,2,True
127,18,2,True
127,18,2,True
127,18,2,True
127,18,2,True
127,18,2,True
127,18,2,True
127,18,2,True
127,18,2,True
127,18,2,True
127,18,2,True
127,18,2,True
127,18,2,True
127,18,2,True
127,18,2,True
127,18,2,True
127,18,2,True
127,18,2,True
127,18,2,True
127,18,2,True
127,18,2,True
127,18,2,True
127,18,2,True
127,18,2,True
127,18,2,True
127,18,2,True
127,18,2,True
127,18,2,True
127,18,2,True
127,18,2,True
127,18,2,True
127,18,2,True
127,18,2,True
127,18,2,True
127,18,2,True
127,18,2,True
127,18,2,True
127,18,2,True
127,18,2,True
127,18,2,True
127,18,4,True
127,18,4,True
127,18,4,True
127,18,4,True
127,18,4,True
127,18,4,True
127,18,4,True
127,18,4,True
127,18,4,True
127,18,4,True
127,18,4,True
127,18,4,True
127,18,4,True
127,18,4,True
127,18,4,True
127,18,4,True
127,18,4,True
127,18,4,True
127,18,4,True
127,18,4,True
127,18,4,True
127,18,4,True
127,19,4,True
127,19,4,True
127,19,4,True
127,19,4,True
127,19,4,True
127,19,4,True
127,19,4,True
127,19,4,True
127,19,4,True
127,19,4,True
127,19,4,True
127,19,4,True
127,19,4,True
127,19,4,True
127,19,4,True
127,19,4,True
127,19,4,True
127,19,4,True
127,19,4,True
127,19,4,True
127,19,4,True
127,19,4,True
127,19,4,True
127,19,4,True
127,19,4,True
127,19,4,True
127,19,4,True
127,19,4,True
127,19,4,True
127,19,4,True
127,19,4,True
127,19,4,True
127,19,4,True
127,19,4,True
127,19,4,True
127,19,4,True
127,19,4,True
127,19,4,True
127,19,4,True
127,19,4,True
127,19,4,True
127,19,4,True
127,19,4,True
127,19,4,True
127,19,4,True
127,19,4,True
127,19,4,True
127,19,4,True
127,19,4,True
127,19,4,True
127,19,2,True
127,19,2,True
127,19,2,True
127,19,2,True
127,19,2,True
127,19,2,True
127,19,2,True
127,19,2,True
127,19,2,True
127,19,2,True
127,19,2,True
127,19,2,True
127,19,2,True
127,19,2,True
127,19,2,True
127,19,2,True
127,19,2,True
127,19,2,True
127,19,2,True
127,19,2,True
127,19,2,True
127,19,2,True
127,19,2,True
127,19,2,True
127,19,2,True
127,19,2,True
127,19,2,True
127,19,2,True
127,19,2,True
127,19,2,True
127,19,2,True
127,19,2,True
127,19,2,True
127,19,2,True
127,19,2,True
127,19,2,True
127,19,2,True
127,19,2,True
127,19,2,True
127,19,2,True
127,19,2,True
127,19,2,True
127,19,2,True
127,19,2,True
127,19,2,True
127,19,2,True
127,19,2,True
127,19,2,True
127,19,2,True
127,19,2,True
128,3,8,True
128,3,8,True
128,3,8,True
128,3,8,True
128,3,8,True
128,3,8,True
128,3,8,True
128,3,8,True
128,3,8,True
128,3,8,True
128,3,8,True
128,3,8,True
128,3,8,True
128,3,8,True
128,3,8,True
128,3,8,True
128,3,8,True
128,3,8,True
128,3,8,True
128,3,8,True
128,3,8,True
128,3,8,True
128,3,8,True
128,3,8,True
128,3,8,True
128,3,8,True
128,3,8,True
128,3,8,True
128,3,8,True
128,3,8,True
128,3,8,True
128,3,8,True
128,3,8,True
128,3,8,True
128,3,8,True
128,3,8,True
128,3,8,True
128,3,8,True
128,3,8,True
128,3,8,True
128,3,8,True
128,3,8,True
128,3,8,True
128,3,8,True
128,3,8,True
128,3,8,True
128,3,8,True
128,3,8,True
128,3,8,True
128,3,8,True
128,3,8,True
128,3,8,True
128,3,8,True
128,3,8,True
128,3,8,True
128,3,8,True
128,3,8,True
128,3,8,True
128,3,8,True
128,3,8,True
128,3,8,True
128,3,8,True
128,3,8,True
128,3,8,True
128,3,8,True
128,3,8,True
128,3,8,True
128,3,8,True
128,3,8,True
128,3,8,True
128,3,8,True
128,3,8,True
128,3,8,True
128,3,8,True
128,3,8,True
128,3,8,True
128,3,8,True
128,3,8,True
128,3,8,True
128,3,8,True
128,3,8,True
128,3,8,True
128,3,8,True
128,3,8,True
128,3,8,True
128,3,8,True
128,3,8,True
128,3,8,True
128,3,8,True
128,3,8,True
128,3,8,True
128,3,8,True
128,3,8,True
128,3,8,True
128,3,8,True
128,3,8,True
128,3,8,True
128,3,8,True
128,3,8,True
128,3,8,True
128,4,6,True
128,4,6,True
128,4,6,True
128,4,6,True
128,4,6,True
128,4,6,True
128,4,6,True
128,4,6,True
128,4,6,True
128,4,6,True
128,4,6,True
128,4,6,True
128,4,6,True
128,4,6,True
128,4,6,True
128,4,6,True
128,4,6,True
128,4,6,True
128,4,6,True
128,4,6,True
128,4,6,True
128,4,6,True
128,4,6,True
128,4,6,True
128,4,6,True
128,4,6,True
128,4,6,True
128,4,6,True
128,4,6,True
128,4,6,True
128,4,6,True
128,4,6,True
128,4,6,True
128,4,6,True
128,4,6,True
128,4,6,True
128,4,6,True
128,4,6,True
128,4,6,True
128,4,6,True
128,4,6,True
128,4,6,True
128,4,6,True
128,4,6,True
128,4,6,True
128,4,6,True
128,4,6,True
128,4,6,True
128,4,6,True
128,4,6,True
128,4,6,True
128,4,6,True
128,4,6,True
128,4,6,True
128,4,6,True
128,4,6,True
128,4,6,True
128,4,6,True
128,4,6,True
128,4,6,True
128,4,6,True
128,4,6,True
128,4,6,True
128,4,6,True
128,4,6,True
128,4,6,True
128,4,6,True
128,4,6,True
128,4,6,True
128,4,6,True
128,4,6,True
128,4,6,True
128,4,6,True
128,4,6,True
128,4,6,True
128,4,6,True
128,4,6,True
128,4,6,True
128,4,6,True
128,4,6,True
128,4,6,True
128,4,6,True
128,4,6,True
128,4,6,True
128,4,6,True
128,4,6,True
128,4,6,True
128,4,6,True
128,4,6,True
128,4,6,True
128,4,6,True
128,4,6,True
128,4,6,True
128,4,6,True
128,4,6,True
128,4,6,True
128,4,6,True
128,4,6,True
128,4,6,True
128,4,6,True
128,5,5,True
128,5,5,True
128,5,5,True
128,5,5,True
128,5,5,True
128,5,5,True
128,5,5,True
128,5,5,True
128,5,5,True
128,5,5,True
128,5,5,True
128,5,5,True
128,5,5,True
128,5,5,True
128,5,5,True
128,5,5,True
128,5,5,True
128,5,5,True
128,5,5,True
128,5,5,True
128,5,5,True
128,5,5,True
128,5,5,True
128,5,5,True
128,5,5,True
128,5,5,True
128,5,5,True
128,5,5,True
128,5,5,True
128,5,5,True
128,5,5,True
128,5,5,True
128,5,5,True
128,5,5,True
128,5,5,True
128,5,5,True
128,5,5,True
128,5,5,True
128,5,5,True
128,5,5,True
128,5,5,True
128,5,5,True
128,5,5,True
128,5,5,True
128,5,5,True
128,5,5,True
128,5,5,True
128,5,5,True
128,5,5,True
128,5,5,True
128,5,5,True
128,5,5,True
128,5,5,True
128,5,5,True
128,5,5,True
128,5,5,True
128,5,5,True
128,5,5,True
128,5,5,True
128,5,5,True
128,5,5,True
128,5,5,True
128,5,5,True
128,5,5,True
128,5,5,True
128,5,5,True
128,5,5,True
128,5,5,True
128,5,5,True
128,5,5,True
128,5,5,True
128,5,5,True
128,5,5,True
128,5,5,True
128,5,5,True
128,5,5,True
128,5,5,True
128,5,5,True
128,5,5,True
128,5,5,True
128,5,5,True
128,5,5,True
128,5,5,True
128,5,5,True
128,5,5,True
128,5,5,True
128,5,5,True
128,5,5,True
128,5,5,True
128,5,5,True
128,5,5,True
128,5,5,True
128,5,5,True
128,5,5,True
128,5,5,True
128,5,5,True
128,5,5,True
128,5,5,True
128,5,5,True
128,5,5,True
128,6,5,True
128,6,5,True
128,6,5,True
128,6,5,True
128,6,5,True
128,6,6,True
128,6,6,True
128,6,6,True
128,6,6,True
128,6,6,True
128,6,6,True
128,6,6,True
128,6,6,True
128,6,6,True
128,6,6,True
128,6,6,True
128,6,6,True
128,6,6,True
128,6,6,True
128,6,6,True
128,6,6,True
128,6,6,True
128,6,6,True
128,6,6,True
128,6,6,True
128,6,6,True
128,6,6,True
128,6,6,True
128,6,6,True
128,6,6,True
128,6,6,True
128,6,6,True
128,6,6,True
128,6,6,True
128,6,6,True
128,6,6,True
128,6,6,True
128,6,6,True
128,6,6,True
128,6,6,True
128,6,6,True
128,6,6,True
128,6,6,True
128,6,6,True
128,6,6,True
128,6,6,True
128,6,6,True
128,6,6,True
128,6,6,True
128,6,6,True
128,6,6,True
128,6,6,True
128,6,6,True
128,6,6,True
128,6,6,True
128,6,6,True
128,6,6,True
128,6,6,True
128,6,6,True
128,6,6,True
128,6,6,True
128,6,6,True
128,6,6,True
128,6,6,True
128,6,6,True
128,6,6,True
128,6,6,True
128,6,6,True
128,6,6,True
128,6,6,True
128,6,6,True
128,6,6,True
128,6,6,True
128,6,6,True
128,6,6,True
128,6,6,True
128,6,6,True
128,6,6,True
128,6,6,True
128,6,6,True
128,6,6,True
128,6,6,True
128,6,6,True
128,6,6,True
128,6,6,True
128,6,6,True
128,6,6,True
128,6,6,True
128,6,6,True
128,6,6,True
128,6,6,True
128,6,6,True
128,6,6,True
128,6,6,True
128,6,6,True
128,6,6,True
128,6,6,True
128,6,6,True
128,6,6,True
128,6,6,True
128,7,6,True
128,7,6,True
128,7,6,True
128,7,6,True
128,7,6,True
128,7,6,True
128,7,6,True
128,7,6,True
128,7,6,True
128,7,6,True
128,7,6,True
128,7,6,True
128,7,6,True
128,7,6,True
128,7,6,True
128,7,6,True
128,7,6,True
128,7,6,True
128,7,6,True
128,7,6,True
128,7,6,True
128,7,6,True
128,7,6,True
128,7,6,True
128,7,6,True
128,7,6,True
128,7,6,True
128,7,6,True
128,7,6,True
128,7,6,True
128,7,6,True
128,7,6,True
128,7,6,True
128,7,6,True
128,7,6,True
128,7,6,True
128,7,6,True
128,7,6,True
128,7,6,True
128,7,6,True
128,7,6,True
128,7,6,True
128,7,6,True
128,7,6,True
128,7,6,True
128,7,6,True
128,7,6,True
128,7,6,True
128,7,6,True
128,7,6,True
128,7,6,True
128,7,6,True
128,7,6,True
128,7,6,True
128,7,6,True
128,7,6,True
128,7,6,True
128,7,6,True
128,7,6,True
128,7,6,True
128,7,6,True
128,7,6,True
128,7,6,True
128,7,6,True
128,7,6,True
128,7,6,True
128,7,6,True
128,7,6,True
128,7,6,True
128,7,6,True
128,7,6,True
128,7,6,True
128,7,6,True
128,7,6,True
128,7,6,True
128,7,6,True
128,7,6,True
128,7,6,True
128,7,6,True
128,7,6,True
128,7,6,True
128,7,6,True
128,7,6,True
128,7,6,True
128,7,6,True
128,7,6,True
128,7,6,True
128,7,6,True
128,7,6,True
128,7,6,True
128,7,6,True
128,7,6,True
128,7,6,True
128,7,6,True
128,7,6,True
128,7,6,True
128,7,6,True
128,7,6,True
128,7,6,True
128,7,6,True
128,8,6,True
128,8,6,True
128,8,6,True
128,8,6,True
128,8,6,True
128,8,6,True
128,8,6,True
128,8,6,True
128,8,6,True
128,8,6,True
128,8,6,True
128,8,6,True
128,8,6,True
128,8,6,True
128,8,6,True
128,8,6,True
128,8,6,True
128,8,6,True
128,8,6,True
128,8,6,True
128,8,6,True
128,8,6,True
128,8,6,True
128,8,6,True
128,8,6,True
128,8,6,True
128,8,6,True
128,8,6,True
128,8,6,True
128,8,6,True
128,8,6,True
128,8,6,True
128,8,6,True
128,8,6,True
128,8,6,True
128,8,6,True
128,8,6,True
128,8,6,True
128,8,6,True
128,8,6,True
128,8,6,True
128,8,6,True
128,8,6,True
128,8,6,True
128,8,6,True
128,8,6,True
128,8,6,True
128,8,6,True
128,8,6,True
128,8,6,True
128,8,6,True
128,8,6,True
128,8,6,True
128,8,6,True
128,8,6,True
128,8,6,True
128,8,6,True
128,8,6,True
128,8,6,True
128,8,6,True
128,8,6,True
128,8,6,True
128,8,6,True
128,8,6,True
128,8,6,True
128,8,6,True
128,8,6,True
128,8,6,True
128,8,6,True
128,8,6,True
128,8,6,True
128,8,6,True
128,8,6,True
128,8,6,True
128,8,6,True
128,8,6,True
128,8,6,True
128,8,6,True
128,8,6,True
128,8,6,True
128,8,6,True
128,8,6,True
128,8,6,True
128,8,6,True
128,8,6,True
128,8,6,True
128,8,6,True
128,8,6,True
128,8,6,True
128,8,6,True
128,8,6,True
128,8,6,True
128,8,6,True
128,8,6,True
128,8,6,True
128,8,6,True
128,8,6,True
128,8,6,True
128,8,6,True
128,8,6,True
128,9,4,True
128,9,4,True
128,9,4,True
128,9,4,True
128,9,4,True
128,9,4,True
128,9,4,True
128,9,3,True
128,9,3,True
128,9,3,True
128,9,3,True
128,9,3,True
128,9,3,True
128,9,3,True
128,9,3,True
128,9,3,True
128,9,3,True
128,9,3,True
128,9,3,True
128,9,3,True
128,9,3,True
128,9,3,True
128,9,3,True
128,9,3,True
128,9,3,True
128,9,3,True
128,9,3,True
128,9,3,True
128,9,3,True
128,9,3,True
128,9,3,True
128,9,3,True
128,9,3,True
128,9,3,True
128,9,3,True
128,9,3,True
128,9,3,True
128,9,3,True
128,9,3,True
128,9,3,True
128,9,3,True
128,9,3,True
128,9,3,True
128,9,3,True
128,9,3,True
128,9,3,True
128,9,3,True
128,9,3,True
128,9,3,True
128,9,3,True
128,9,3,True
128,9,3,True
128,9,3,True
128,9,3,True
128,9,3,True
128,9,3,True
128,9,3,True
128,9,3,True
128,9,3,True
128,9,3,True
128,9,3,True
128,9,3,True
128,9,3,True
128,9,3,True
128,9,3,True
128,9,3,True
128,9,3,True
128,9,3,True
128,9,3,True
128,9,3,True
128,9,3,True
128,9,3,True
128,9,3,True
128,9,3,True
128,9,3,True
128,9,3,True
128,9,3,True
128,9,3,True
128,9,3,True
128,9,3,True
128,9,3,True
128,9,3,True
128,9,3,True
128,9,3,True
128,9,3,True
128,9,3,True
128,9,3,True
128,9,3,True
128,9,3,True
128,9,3,True
128,9,3,True
128,9,3,True
128,9,3,True
128,9,3,True
128,9,3,True
128,9,3,True
128,9,3,True
128,9,3,True
128,9,3,True
128,9,3,True
128,10,3,True
128,10,3,True
128,10,3,True
128,10,3,True
128,10,3,True
128,10,3,True
128,10,3,True
128,10,3,True
128,10,3,True
128,10,3,True
128,10,3,True
128,10,3,True
128,10,3,True
128,10,3,True
128,10,3,True
128,10,3,True
128,10,3,True
128,10,3,True
128,10,3,True
128,10,3,True
128,10,3,True
128,10,3,True
128,10,3,True
128,10,3,True
128,10,3,True
128,10,3,True
128,10,3,True
128,10,3,True
128,10,3,True
128,10,3,True
128,10,3,True
128,10,3,True
128,10,3,True
128,10,3,True
128,10,3,True
128,10,3,True
128,10,3,True
128,10,3,True
128,10,3,True
128,10,3,True
128,10,3,True
128,10,3,True
128,10,3,True
128,10,3,True
128,10,3,True
128,10,3,True
128,10,3,True
128,10,3,True
128,10,3,True
128,10,3,True
128,10,3,True
128,10,3,True
128,10,3,True
128,10,3,True
128,10,3,True
128,10,3,True
128,10,3,True
128,10,3,True
128,10,3,True
128,10,3,True
128,10,3,True
128,10,3,True
128,10,3,True
128,10,3,True
128,10,3,True
128,10,3,True
128,10,3,True
128,10,3,True
128,10,3,True
128,10,3,True
128,10,3,True
128,10,3,True
128,10,3,True
128,10,3,True
128,10,3,True
128,10,3,True
128,10,3,True
128,10,3,True
128,10,3,True
128,10,3,True
128,10,3,True
128,10,3,True
128,10,3,True
128,10,3,True
128,10,3,True
128,10,3,True
128,10,3,True
128,10,3,True
128,10,3,True
128,10,3,True
128,10,3,True
128,10,3,True
128,10,3,True
128,10,3,True
128,10,3,True
128,10,3,True
128,10,3,True
128,10,3,True
128,10,3,True
128,10,3,True
128,11,3,True
128,11,3,True
128,11,3,True
128,11,3,True
128,11,3,True
128,11,3,True
128,11,3,True
128,11,3,True
128,11,3,True
128,11,3,True
128,11,3,True
128,11,3,True
128,11,3,True
128,11,3,True
128,11,3,True
128,11,3,True
128,11,3,True
128,11,3,True
128,11,3,True
128,11,3,True
128,11,3,True
128,11,3,True
128,11,3,True
128,11,3,True
128,11,3,True
128,11,3,True
128,11,3,True
128,11,3,True
128,11,3,True
128,11,3,True
128,11,3,True
128,11,3,True
128,11,3,True
128,11,3,True
128,11,3,True
128,11,3,True
128,11,3,True
128,11,3,True
128,11,3,True
128,11,3,True
128,11,3,True
128,11,3,True
128,11,3,True
128,11,3,True
128,11,3,True
128,11,3,True
128,11,3,True
128,11,3,True
128,11,3,True
128,11,3,True
128,11,3,True
128,11,3,True
128,11,3,True
128,11,3,True
128,11,3,True
128,11,3,True
128,11,3,True
128,11,3,True
128,11,3,True
128,11,3,True
128,11,3,True
128,11,3,True
128,11,3,True
128,11,3,True
128,11,3,True
128,11,3,True
128,11,3,True
128,11,3,True
128,11,3,True
128,11,3,True
128,11,3,True
128,11,3,True
128,11,3,True
128,11,3,True
128,11,3,True
128,11,3,True
128,11,3,True
128,11,3,True
128,11,3,True
128,11,3,True
128,11,3,True
128,11,3,True
128,11,3,True
128,11,3,True
128,11,3,True
128,11,3,True
128,11,3,True
128,11,3,True
128,11,3,True
128,11,3,True
128,11,3,True
128,11,3,True
128,11,3,True
128,11,3,True
128,11,3,True
128,11,3,True
128,11,3,True
128,11,3,True
128,11,3,True
128,11,3,True
128,12,3,True
128,12,3,True
128,12,3,True
128,12,3,True
128,12,3,True
128,12,3,True
128,12,3,True
128,12,3,True
128,12,3,True
128,12,3,True
128,12,3,True
128,12,3,True
128,12,3,True
128,12,3,True
128,12,3,True
128,12,3,True
128,12,3,True
128,12,3,True
128,12,3,True
128,12,3,True
128,12,3,True
128,12,3,True
128,12,3,True
128,12,3,True
128,12,3,True
128,12,3,True
128,12,3,True
128,12,3,True
128,12,3,True
128,12,3,True
128,12,3,True
128,12,3,True
128,12,3,True
128,12,3,True
128,12,3,True
128,12,3,True
128,12,3,True
128,12,3,True
128,12,3,True
128,12,3,True
128,12,3,True
128,12,3,True
128,12,3,True
128,12,3,True
128,12,3,True
128,12,3,True
128,12,3,True
128,12,3,True
128,12,3,True
128,12,3,True
128,12,3,True
128,12,3,True
128,12,3,True
128,12,3,True
128,12,3,True
128,12,3,True
128,12,3,True
128,12,3,True
128,12,3,True
128,12,3,True
128,12,3,True
128,12,3,True
128,12,3,True
128,12,3,True
128,12,3,True
128,12,3,True
128,12,3,True
128,12,3,True
128,12,3,True
128,12,3,True
128,12,3,True
128,12,3,True
128,12,3,True
128,12,3,True
128,12,3,True
128,12,3,True
128,12,3,True
128,12,3,True
128,12,3,True
128,12,3,True
128,12,3,True
128,12,3,True
128,12,3,True
128,12,3,True
128,12,3,True
128,12,3,True
128,12,3,True
128,12,3,True
128,12,3,True
128,12,3,True
128,12,3,True
128,12,3,True
128,12,3,True
128,12,3,True
128,12,3,True
128,12,3,True
