n,a,rondas,consenso
1600,0.300000,28,True
1600,0.300000,28,True
1600,0.300000,18,True
1600,0.300000,18,True
1600,0.300000,18,True
1600,0.300000,18,True
1600,0.300000,18,True
1600,0.300000,18,True
1600,0.300000,18,True
1600,0.300000,18,True
1600,0.300000,18,True
1600,0.300000,18,True
1600,0.300000,18,True
1600,0.300000,18,True
1600,0.300000,18,True
1600,0.300000,18,True
1600,0.300000,18,True
1600,0.300000,18,True
1600,0.300000,18,True
1600,0.300000,18,True
1600,0.300000,18,True
1600,0.300000,18,True
1600,0.300000,18,True
1600,0.300000,18,True
1600,0.300000,18,True
1600,0.300000,18,True
1600,0.300000,18,True
1600,0.300000,18,True
1600,0.300000,18,True
1600,0.300000,18,True
1600,0.300000,18,True
1600,0.300000,18,True
1600,0.300000,18,True
1600,0.300000,18,True
1600,0.300000,18,True
1600,0.300000,18,True
1600,0.300000,18,True
1600,0.300000,18,True
1600,0.300000,18,True
1600,0.300000,18,True
1600,0.300000,18,True
1600,0.300000,18,True
1600,0.300000,18,True
1600,0.300000,18,True
1600,0.300000,18,True
1600,0.300000,18,True
1600,0.300000,18,True
1600,0.300000,18,True
1600,0.300000,18,True
1600,0.300000,18,True
1600,0.300000,18,True
1600,0.300000,18,True
1600,0.300000,18,True
1600,0.300000,18,True
1600,0.300000,18,True
1600,0.300000,18,True
1600,0.300000,18,True
1600,0.300000,18,True
1600,0.300000,18,True
1600,0.300000,18,True
1600,0.300000,18,True
1600,0.300000,18,True
1600,0.300000,18,True
1600,0.300000,18,True
1600,0.300000,18,True
1600,0.300000,18,True
1600,0.300000,18,True
1600,0.300000,18,True
1600,0.300000,18,True
1600,0.300000,18,True
1600,0.300000,18,True
1600,0.300000,18,True
1600,0.300000,18,True
1600,0.300000,18,True
1600,0.300000,18,True
1600,0.300000,18,True
1600,0.300000,18,True
1600,0.300000,18,True
1600,0.300000,18,True
1600,0.300000,18,True
1600,0.300000,18,True
1600,0.300000,18,True
1600,0.300000,18,True
1600,0.300000,18,True
1600,0.300000,18,True
1600,0.300000,18,True
1600,0.300000,18,True
1600,0.300000,18,True
1600,0.300000,18,True
1600,0.300000,18,True
1600,0.300000,22,True
1600,0.300000,22,True
1600,0.300000,22,True
1600,0.300000,22,True
1600,0.300000,22,True
1600,0.300000,22,True
1600,0.300000,22,True
1600,0.300000,22,True
1600,0.300000,22,True
1600,0.300000,22,True
1600,0.300000,22,True
1600,0.300000,22,True
1600,0.300000,22,True
1600,0.300000,22,True
1600,0.300000,22,True
1600,0.300000,22,True
1600,0.300000,22,True
1600,0.300000,22,True
1600,0.300000,22,True
1600,0.300000,22,True
1600,0.300000,22,True
1600,0.300000,22,True
1600,0.300000,22,True
1600,0.300000,22,True
1600,0.300000,22,True
1600,0.300000,22,True
1600,0.300000,22,True
1600,0.300000,22,True
1600,0.300000,22,True
1600,0.300000,22,True
1600,0.300000,22,True
1600,0.300000,22,True
1600,0.300000,22,True
1600,0.300000,22,True
1600,0.300000,22,True
1600,0.300000,22,True
1600,0.300000,22,True
1600,0.300000,22,True
1600,0.300000,22,True
1600,0.300000,22,True
1600,0.300000,22,True
1600,0.300000,22,True
1600,0.300000,22,True
1600,0.300000,22,True
1600,0.300000,22,True
1600,0.300000,22,True
1600,0.300000,22,True
1600,0.300000,22,True
1600,0.300000,22,True
1600,0.300000,22,True
1600,0.300000,22,True
1600,0.300000,22,True
1600,0.300000,22,True
1600,0.300000,22,True
1600,0.300000,22,True
1600,0.300000,22,True
1600,0.300000,22,True
1600,0.300000,22,True
1600,0.300000,22,True
1600,0.300000,22,True
1600,0.300000,22,True
1600,0.300000,22,True
1600,0.300000,22,True
1600,0.300000,22,True
1600,0.300000,22,True
1600,0.300000,22,True
1600,0.300000,22,True
1600,0.300000,22,True
1600,0.300000,22,True
1600,0.300000,22,True
1600,0.300000,22,True
1600,0.300000,22,True
1600,0.300000,22,True
1600,0.300000,22,True
1600,0.300000,22,True
1600,0.300000,22,True
1600,0.300000,22,True
1600,0.300000,22,True
1600,0.300000,22,True
1600,0.300000,22,True
1600,0.300000,22,True
1600,0.300000,22,True
1600,0.300000,22,True
1600,0.300000,22,True
1600,0.300000,19,True
1600,0.300000,19,True
1600,0.300000,19,True
1600,0.300000,19,True
1600,0.300000,19,True
1600,0.300000,19,True
1600,0.300000,19,True
1600,0.300000,19,True
1600,0.300000,19,True
1600,0.300000,19,True
1600,0.300000,19,True
1600,0.300000,19,True
1600,0.300000,19,True
1600,0.300000,19,True
1600,0.300000,19,True
1600,0.300000,19,True
1600,0.300000,19,True
1600,0.300000,19,True
1600,0.300000,19,True
1600,0.300000,19,True
1600,0.300000,19,True
1600,0.300000,19,True
1600,0.300000,19,True
1600,0.300000,19,True
1600,0.300000,19,True
1600,0.300000,19,True
1600,0.300000,19,True
1600,0.300000,19,True
1600,0.300000,19,True
1600,0.300000,19,True
1600,0.300000,19,True
1600,0.300000,19,True
1600,0.300000,19,True
1600,0.300000,19,True
1600,0.300000,19,True
1600,0.300000,19,True
1600,0.300000,19,True
1600,0.300000,19,True
1600,0.300000,19,True
1600,0.300000,19,True
1600,0.300000,19,True
1600,0.300000,19,True
1600,0.300000,19,True
1600,0.300000,19,True
1600,0.300000,19,True
1600,0.300000,19,True
1600,0.300000,19,True
1600,0.300000,19,True
1600,0.300000,19,True
1600,0.300000,19,True
1600,0.300000,19,True
1600,0.300000,19,True
1600,0.300000,19,True
1600,0.300000,19,True
1600,0.300000,19,True
1600,0.300000,19,True
1600,0.300000,19,True
1600,0.300000,19,True
1600,0.300000,19,True
1600,0.300000,19,True
1600,0.300000,19,True
1600,0.300000,19,True
1600,0.400000,21,True
1600,0.400000,21,True
1600,0.400000,21,True
1600,0.400000,21,True
1600,0.400000,21,True
1600,0.400000,21,True
1600,0.400000,21,True
1600,0.400000,21,True
1600,0.400000,21,True
1600,0.400000,21,True
1600,0.400000,21,True
1600,0.400000,21,True
1600,0.400000,21,True
1600,0.400000,21,True
1600,0.400000,21,True
1600,0.400000,21,True
1600,0.400000,21,True
1600,0.400000,21,True
1600,0.400000,21,True
1600,0.400000,21,True
1600,0.400000,21,True
1600,0.400000,21,True
1600,0.400000,21,True
1600,0.400000,18,True
1600,0.400000,18,True
1600,0.400000,18,True
1600,0.400000,18,True
1600,0.400000,18,True
1600,0.400000,18,True
1600,0.400000,18,True
1600,0.400000,18,True
1600,0.400000,18,True
1600,0.400000,18,True
1600,0.400000,18,True
1600,0.400000,18,True
1600,0.400000,18,True
1600,0.400000,18,True
1600,0.400000,18,True
1600,0.400000,18,True
1600,0.400000,18,True
1600,0.400000,18,True
1600,0.400000,18,True
1600,0.400000,18,True
1600,0.400000,18,True
1600,0.400000,18,True
1600,0.400000,18,True
1600,0.400000,18,True
1600,0.400000,18,True
1600,0.400000,18,True
1600,0.400000,18,True
1600,0.400000,18,True
1600,0.400000,18,True
1600,0.400000,18,True
1600,0.400000,18,True
1600,0.400000,18,True
1600,0.400000,18,True
1600,0.400000,18,True
1600,0.400000,18,True
1600,0.400000,18,True
1600,0.400000,18,True
1600,0.400000,18,True
1600,0.400000,18,True
1600,0.400000,18,True
1600,0.400000,18,True
1600,0.400000,18,True
1600,0.400000,18,True
1600,0.400000,18,True
1600,0.400000,18,True
1600,0.400000,18,True
1600,0.400000,18,True
1600,0.400000,18,True
1600,0.400000,18,True
1600,0.400000,18,True
1600,0.400000,18,True
1600,0.400000,18,True
1600,0.400000,18,True
1600,0.400000,18,True
1600,0.400000,18,True
1600,0.400000,18,True
1600,0.400000,18,True
1600,0.400000,18,True
1600,0.400000,18,True
1600,0.400000,18,True
1600,0.400000,18,True
1600,0.400000,18,True
1600,0.400000,18,True
1600,0.400000,18,True
1600,0.400000,18,True
1600,0.400000,18,True
1600,0.400000,18,True
1600,0.400000,18,True
1600,0.400000,18,True
1600,0.400000,18,True
1600,0.400000,18,True
1600,0.400000,18,True
1600,0.400000,18,True
1600,0.400000,18,True
1600,0.400000,18,True
1600,0.400000,18,True
1600,0.400000,18,True
1600,0.400000,18,True
1600,0.400000,18,True
1600,0.400000,18,True
1600,0.400000,18,True
1600,0.400000,18,True
1600,0.400000,18,True
1600,0.400000,18,True
1600,0.400000,18,True
1600,0.400000,18,True
1600,0.400000,13,True
1600,0.400000,13,True
1600,0.400000,13,True
1600,0.400000,13,True
1600,0.400000,13,True
1600,0.400000,13,True
1600,0.400000,13,True
1600,0.400000,13,True
1600,0.400000,13,True
1600,0.400000,13,True
1600,0.400000,13,True
1600,0.400000,13,True
1600,0.400000,13,True
1600,0.400000,13,True
1600,0.400000,13,True
1600,0.400000,13,True
1600,0.400000,13,True
1600,0.400000,13,True
1600,0.400000,13,True
1600,0.400000,13,True
1600,0.400000,13,True
1600,0.400000,13,True
1600,0.400000,13,True
1600,0.400000,13,True
1600,0.400000,13,True
1600,0.400000,13,True
1600,0.400000,13,True
1600,0.400000,13,True
1600,0.400000,13,True
1600,0.400000,13,True
1600,0.400000,13,True
1600,0.400000,13,True
1600,0.400000,13,True
1600,0.400000,13,True
1600,0.400000,13,True
1600,0.400000,13,True
1600,0.400000,13,True
1600,0.400000,13,True
1600,0.400000,13,True
1600,0.400000,13,True
1600,0.400000,13,True
1600,0.400000,13,True
1600,0.400000,13,True
1600,0.400000,13,True
1600,0.400000,13,True
1600,0.400000,13,True
1600,0.400000,13,True
1600,0.400000,13,True
1600,0.400000,13,True
1600,0.400000,13,True
1600,0.400000,13,True
1600,0.400000,13,True
1600,0.400000,13,True
1600,0.400000,13,True
1600,0.400000,13,True
1600,0.400000,13,True
1600,0.400000,13,True
1600,0.400000,13,True
1600,0.400000,13,True
1600,0.400000,13,True
1600,0.400000,13,True
1600,0.400000,13,True
1600,0.400000,13,True
1600,0.400000,13,True
1600,0.400000,13,True
1600,0.400000,13,True
1600,0.400000,13,True
1600,0.400000,13,True
1600,0.400000,13,True
1600,0.400000,13,True
1600,0.400000,13,True
1600,0.400000,13,True
1600,0.400000,13,True
1600,0.400000,13,True
1600,0.400000,13,True
1600,0.400000,13,True
1600,0.400000,13,True
1600,0.400000,13,True
1600,0.400000,13,True
1600,0.400000,13,True
1600,0.400000,13,True
1600,0.400000,13,True
1600,0.400000,13,True
1600,0.400000,13,True
1600,0.400000,13,True
1600,0.400000,13,True
1600,0.400000,13,True
1600,0.400000,13,True
1600,0.400000,13,True
1600,0.400000,13,True
1600,0.400000,13,True
1600,0.400000,13,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,15,True
1600,0.400000,11,True
1600,0.400000,11,True
1600,0.400000,11,True
1600,0.400000,11,True
1600,0.400000,11,True
1600,0.400000,11,True
1600,0.400000,11,True
1600,0.400000,11,True
1600,0.400000,11,True
1600,0.400000,11,True
1600,0.400000,11,True
1600,0.400000,11,True
1600,0.400000,11,True
1600,0.400000,11,True
1600,0.400000,11,True
1600,0.400000,11,True
1600,0.400000,11,True
1600,0.400000,11,True
1600,0.400000,11,True
1600,0.400000,11,True
1600,0.400000,11,True
1600,0.400000,11,True
1600,0.400000,11,True
1600,0.400000,11,True
1600,0.400000,11,True
1600,0.400000,11,True
1600,0.400000,11,True
1600,0.400000,11,True
1600,0.400000,11,True
1600,0.400000,11,True
1600,0.400000,11,True
1600,0.400000,11,True
1600,0.400000,11,True
1600,0.400000,11,True
1600,0.400000,11,True
1600,0.400000,11,True
1600,0.400000,11,True
1600,0.400000,11,True
1600,0.400000,11,True
1600,0.400000,11,True
1600,0.400000,11,True
1600,0.400000,11,True
1600,0.400000,11,True
1600,0.400000,11,True
1600,0.400000,11,True
1600,0.400000,11,True
1600,0.400000,11,True
1600,0.400000,11,True
1600,0.400000,11,True
1600,0.400000,11,True
1600,0.400000,11,True
1600,0.400000,11,True
1600,0.400000,11,True
1600,0.400000,11,True
1600,0.400000,11,True
1600,0.400000,11,True
1600,0.400000,11,True
1600,0.400000,11,True
1600,0.400000,11,True
1600,0.400000,11,True
1600,0.400000,11,True
1600,0.400000,11,True
1600,0.400000,11,True
1600,0.400000,11,True
1600,0.400000,11,True
1600,0.400000,11,True
1600,0.400000,11,True
1600,0.400000,11,True
1600,0.400000,11,True
1600,0.400000,11,True
1600,0.400000,11,True
1600,0.400000,11,True
1600,0.400000,11,True
1600,0.400000,11,True
1600,0.400000,11,True
1600,0.400000,11,True
1600,0.400000,11,True
1600,0.400000,11,True
1600,0.400000,11,True
1600,0.400000,11,True
1600,0.400000,11,True
1600,0.400000,11,True
1600,0.400000,11,True
1600,0.400000,11,True
1600,0.400000,11,True
1600,0.400000,11,True
1600,0.400000,11,True
1600,0.400000,11,True
1600,0.400000,11,True
1600,0.400000,11,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,17,True
1600,0.400000,16,True
1600,0.400000,16,True
1600,0.400000,16,True
1600,0.400000,16,True
1600,0.400000,16,True
1600,0.400000,16,True
1600,0.400000,16,True
1600,0.400000,16,True
1600,0.400000,16,True
1600,0.400000,16,True
1600,0.400000,16,True
1600,0.400000,16,True
1600,0.400000,16,True
1600,0.400000,16,True
1600,0.400000,16,True
1600,0.400000,16,True
1600,0.400000,16,True
1600,0.400000,16,True
1600,0.400000,16,True
1600,0.400000,16,True
1600,0.400000,16,True
1600,0.400000,16,True
1600,0.400000,16,True
1600,0.400000,16,True
1600,0.400000,16,True
1600,0.400000,16,True
1600,0.400000,16,True
1600,0.400000,16,True
1600,0.400000,16,True
1600,0.400000,16,True
1600,0.400000,16,True
1600,0.400000,16,True
1600,0.400000,16,True
1600,0.400000,16,True
1600,0.400000,16,True
1600,0.400000,16,True
1600,0.400000,16,True
1600,0.400000,16,True
1600,0.400000,16,True
1600,0.400000,16,True
1600,0.400000,16,True
1600,0.400000,16,True
1600,0.400000,16,True
1600,0.400000,16,True
1600,0.400000,16,True
1600,0.400000,16,True
1600,0.400000,16,True
1600,0.400000,16,True
1600,0.400000,16,True
1600,0.400000,16,True
1600,0.400000,16,True
1600,0.400000,16,True
1600,0.400000,16,True
1600,0.400000,16,True
1600,0.400000,16,True
1600,0.400000,16,True
1600,0.400000,16,True
1600,0.400000,16,True
1600,0.400000,16,True
1600,0.400000,16,True
1600,0.400000,16,True
1600,0.400000,16,True
1600,0.400000,16,True
1600,0.400000,16,True
1600,0.400000,16,True
1600,0.400000,16,True
1600,0.400000,16,True
1600,0.400000,16,True
1600,0.400000,16,True
1600,0.400000,16,True
1600,0.400000,16,True
1600,0.400000,16,True
1600,0.400000,16,True
1600,0.400000,16,True
1600,0.400000,16,True
1600,0.400000,16,True
1600,0.400000,16,True
1600,0.400000,16,True
1600,0.400000,16,True
1600,0.400000,16,True
1600,0.400000,16,True
1600,0.400000,16,True
1600,0.400000,16,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
1600,0.400000,14,True
